"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Bangladesh","BGD","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","19.0564708709717","","","16.9491195678711","17.295389175415","","17.6225605010986","19.6155605316162","17.3242301940918","","20.7030200958252","20.7985191345215","20.1269092559814","19.5953998565674","19.9799995422363","19.9463500976562","19.8626194000244","20.4544296264648","","","","","","","","43.6955299377441","46.9789085388184","48.7191314697266","50.3141403198242","51.418098449707","51.257080078125","47.8641395568848","46.6028785705566","47.0837898254395","47.9007186889648","45.9643898010254","49.7341003417969","51.1863395008042","51.5034958279718","53.6534004211426","57.9590161381221","","62.0312309265137","66.9232483057473","64.8559520731683","67.4213697322793","67.2209189141778","69.0135708627668","70.2933328560227","71.8219832597133","71.4947068269712","",
"Bulgaria","BGR","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","91.2010192871094","91.8884124755859","92.6170883178711","93.9875030517578","94.9200210571289","89.9315719604492","92.382942199707","90.7652587890625","88.5028381347656","87.833137512207","87.1987075805664","87.6037902832031","88.8856506347656","89.9869003295898","91.476806640625","96.5484390258789","99.154411315918","102.173110961914","103.60408782959","100.589660644531","98.9886322021484","96.7985000610352","94.4385223388672","91.5175094604492","92.9497604370117","93.2075576782227","92.3336715698242","91.3241119384766","79.2764282226562","79.8759078979492","80.9440765380859","83.9819869995117","88.118782043457","90.5342712402344","91.3667678833008","92.4120101928711","93.1541595458984","92.3840713500977","92.5213775634766","94.1819229125977","96.4361267089844","95.3903503417969","100.78581237793","104.942199707031","103.889343261719","103.003921508789","103.46102142334","104.043922424316","102.656936645508","101.354942321777","98.7087631225586","96.6720733642578","","",
"Bahrain","BHR","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","51.0928115844727","49.5111312866211","48.6330490112305","49.9184417724609","51.4166984558105","51.6823081970215","53.7315902709961","59.0117607116699","63.0166816711426","55.7182884216309","61.8224182128906","65.1123809814453","73.5703277587891","71.1347198486328","74.6677474975586","79.1550369262695","81.4894104003906","82.6638412475586","83.6929473876953","81.7513198852539","94.3061218261719","87.8604431152344","85.6181182861328","84.0331802368164","81.9127578735352","80.010627746582","77.656608581543","78.2818603515625","78.0635833740234","81.4606323242188","83.4598693847656","86.3712463378906","88.951286315918","86.3052673339844","83.2297515869141","83.6787490844727","","88.5283889770508","89.8598098754883","90.04248046875","92.4206771850586","95.4239730834961","105.042549133301","104.194763183594","100.813453674316","101.839508056641","101.757507324219","100.435096740723","101.02108001709","","","103.490966796875","99.7823333740234","",
"Bahamas, The","BHS","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","86.648063659668","86.3779220581055","85.0395736694336","91.5187683105469","97.5769805908203","97.4344329833984","","","","89.0591430664062","83.6957473754883","83.693489074707","84.2751770019531","90.3621063232422","83.4009170532227","84.8075180053711","90.8494262695312","","","81.4984664916992","82.6314315795898","90.978759765625","91.5790100097656","87.0727462768555","85.9634780883789","","81.2892379760742","","75.8968811035156","","","86.3361587524414","","80.6972122192383","81.6555480957031","82.0699996948242","85.1444473266602","85.3467330932617","84.8786468505859","85.44677734375","82.0325927734375","83.0308532714844","74.584587097168","79.0404663085938","","","","","","","62.6166610717773","","78.757926940918","",
"Bosnia and Herzegovina","BIH","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.035530090332","85.0679168701172","86.3446578979492","83.7172470092773","84.51416015625","85.3761291503906","84.7301177978516","84.6013412475586","83.0699996948242","82.9606018066406","84.2743606567383","86.1026916503906","85.8158111572266","85.2992401123047","84.969841003418","85.2915191650391","84.2911529541016","",
"Belarus","BLR","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","86.3582229614258","88.7505569458008","90.8646621704102","92.6427230834961","92.7221908569336","93.0349426269531","93.7844161987305","94.9804611206055","96.7970733642578","98.8223037719727","99.6967620849609","99.0772705078125","98.3165588378906","97.3729629516602","96.9411392211914","96.9146194458008","97.0519332885742","97.1005935668945","96.9736785888672","95.2117233276367","90.0316162109375","88.9297103881836","87.5496826171875","87.9646301269531","89.2205581665039","91.0019989013672","90.4970092773438","82.3129119873047","","","","","","","","","","116.762878417969","114.908042907715","111.078163146973","107.989326477051","105.305328369141","100.995376586914","98.9817123413086","97.5203323364258","97.0480880737305","96.0117721557617","95.4997177124023","94.9205322265625","95.0074691772461","95.2133865356445","94.5358963012695","93.5995101928711","",
"Belize","BLZ","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","51.519229888916","51.3456916809082","52.2651481628418","","","","61.7105484008789","63.4358901977539","","","","60.5052490234375","","","66.6948089599609","66.8363037109375","","","","64.5208435058594","67.578971862793","69.4539337158203","","75.6950531005859","77.1139907836914","75.5892333984375","76.1658782958984","75.2803726196289","75.0440063476562","74.6411590576172","75.1025314331055","75.6254501342773","78.3177337646484","80.1997528076172","79.9702529907227","80.9736709594727","87.4975967407227","84.7784423828125","86.3165817260742","87.3793334960938","85.9464797973633","88.7403106689453","86.9924087524414","83.3849182128906","",
"Bermuda","BMU","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","87.1910095214844","86.0249099731445","92.4218673706055","88.8780136108398","93.0877380371094","96.8869323730469","110.263748168945","110.207069396973","113.066841125488","118.601020812988","","","","","","","","","","","","","","","","","","","","","87.9429931640625","87.9067993164062","90.0135192871094","93.3164978027344","93.3097915649414","89.6962509155273","","","","93.1870880126953","92.703857421875","91.9060134887695","91.4968185424805","90.5531005859375","90.5220718383789","89.7045454545455","85.4934060936789","86.1054994388328","81.5482735869804","80.4474080447408","80.7231448391844","75.8450123660346","71.8350524902344","",
"Bolivia","BOL","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","27.3960800170898","28.9934005737305","31.7588405609131","32.4372291564941","","37.5639381408691","","","","","","","","","","","","","","","","","","","","","","","69.400390625","74.7145614624023","72.7576370239258","75.7862701416016","80.6306991577148","83.4697265625","86.3809967041016","87.4255523681641","86.5906295776367","86.0495986938477","85.3683776855469","83.7523803710938","88.9522018432617","86.1704177856445","88.1365280151367","89.9264221191406","90.5977325439453","91.7968215942383","91.8639373779297","90.6840209960938","90.0090026855469","90.0654907226562","90.0048294067383","91.4961090087891","91.4673690795898","92.400520324707","",
"Brazil","BRA","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","25.954610824585","28.109260559082","33.4781494140625","35.1854400634766","45.2598114013672","47.4099998474121","50.5740814208984","53.2825584411621","54.604061126709","","","","","","","50.8612785339355","","","","","","","","","","","","","","","","","","","","","","","","","","","94.3209762573242","103.917678833008","102.635528564453","100.920516967773","102.569511413574","103.015960693359","105.00707244873","103.953277587891","104.125999450684","106.651901245117","106.031188964844","","",
"Barbados","BRB","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","76.5642776489258","77.1300277709961","77.0166702270508","73.4659576416016","79.3317031860352","78.2914810180664","78.8804779052734","84.946662902832","86.3493728637695","90.9412612915039","91.7770690917969","91.9946975708008","94.4343795776367","96.8074264526367","101.428016662598","","","","92.383171081543","88.8543395996094","","","","","","","","","108.72119140625","106.496398925781","106.895492553711","106.538719177246","105.990989685059","106.922340393066","107.731002807617","106.926780700684","108.901550292969","110.275459289551","109.856666564941","107.445167541504","107.060928344727","","","108.174942016602","108.281532287598","108.478012084961","110.007057189941","108.462646484375","106.328201293945","104.71501159668","104.710250854492","106.39241027832","105.655097961426","",
"Brunei Darussalam","BRN","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","50.0091094970703","52.4325790405273","54.675121307373","53.1433181762695","52.4294090270996","53.201789855957","55.8040199279785","54.581729888916","55.3494300842285","57.118221282959","59.5642204284668","61.8754081726074","64.8526992797852","66.6934204101562","64.2520523071289","64.0979919433594","62.2030792236328","","","","","77.250732421875","79.0177307128906","79.0240325927734","76.3011703491211","","","","68.0337371826172","68.6611175537109","67.8662261962891","69.6482391357422","71.9115295410156","74.1065826416016","78.3292770385742","82.2528686523438","87.0935897827148","88.9927520751953","91.6342086791992","95.4912567138672","97.9160385131836","101.302917480469","106.519752502441","105.064582824707","99.6279907226562","96.3360900878906","93.4085998535156","91.6632308959961","91.4957733154297","89.6485824584961","86.9572627721675","89.1228976893426","88.3798616082081","88.8281131297345","",
"Bhutan","BTN","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","2.47616004943848","2.8543701171875","3.42685008049011","","5.38375997543335","","","4.12138986587524","","","","","9.69196033477783","11.2117500305176","11.9653596878052","11.9630899429321","","","","","","","","","","","","","24.6749801635742","28.1778202056885","31.5091094970703","34.7675018310547","","","","44.0077285766602","46.4466590881348","50.2341995239258","53.492000579834","58.5107192993164","62.8563690185547","66.87548828125","71.9950332641602","76.5527572631836","84.0441970825195","85.1941909790039","85.6835174560547","86.6147003173828","87.5288467407227","","","90.8035788154924","89.9895493944796","","",
"Botswana","BWA","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","8.30177974700928","9.63852024078369","10.5611600875854","13.7822399139404","14.9742002487183","16.5804004669189","18.0288505554199","18.9379692077637","19.1966094970703","18.8988399505615","19.4322891235352","21.1506595611572","","21.4597091674805","25.7268009185791","29.2256908416748","31.1838893890381","32.6641082763672","32.4055213928223","37.8756904602051","41.4911193847656","49.8405685424805","48.861141204834","52.6032409667969","51.0154609680176","57.1568183898926","","","72.7426986694336","73.3948211669922","74.5901031494141","73.7836303710938","74.2695465087891","74.746940612793","76.2660369873047","77.1164703369141","78.8533630371094","79.3285827636719","74.5798187255859","","","","","","","","","","","","","70.0183868408203","","","",
"Central African Republic","CAF","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","3.63989996910095","4.4637598991394","5.06548023223877","5.54284000396729","5.92340993881226","6.63912010192871","7.05039978027344","8.5341100692749","8.93653964996338","10.416669845581","12.0379400253296","14.2774696350098","14.3493604660034","","14.7692499160767","14.9846496582031","12.7756595611572","11.6631097793579","11.3337202072144","12.0012397766113","12.0790004730225","10.010479927063","","","","","","","","","11.0858497619629","11.144700050354","","","","","","","12.2354898452759","","15.8301095962524","15.5503301620483","","","","13.6688098907471","15.42516040802","","","","","","","",
"Canada","CAN","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","94.3809432983398","94.1586074829102","93.3289489746094","91.671012878418","91.3327026367188","90.4216384887695","90.3242492675781","89.8135223388672","89.5224227905273","89.088737487793","89.6167373657227","93.5575485229492","95.8472137451172","98.529670715332","98.9633636474609","98.6890411376953","98.8992309570312","99.5427017211914","100.166603088379","100.265762329102","101.181831359863","101.97875213623","103.584381103516","104.706901550293","104.110939025879","104.341300964355","","104.562110900879","101.859497070312","101.992736816406","","","","","100.25789642334","100.439888000488","101.266807556152","102.266227722168","102.963790893555","102.496223449707","102.817977905273","110.901802062988","111.519577026367","111.855911254883","111.930450439453","111.770286560059","111.802101135254","111.452972412109","110.858299255371","110.079071044922","109.334312438965","108.613220214844","","",
