"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Egypt, Arab Rep.","EGY","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.3800010681152","","","","43.5075798034668","44.0003471374512","44.9668464660645","44.0942649841309","44.2305603027344","47.3302116394043","47.5332374572754","67.1600036621094","49.7118492126465","64.0708999633789","52.6025886535645","51.7875480651855","54.3136596679688","","",
"Euro area","EMU","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","6.23999977111816","","","","","","","","","","","12.8299999237061","","","","","15.6999998092651","","","","","","","","","","","","","","","","","","37.2599983215332","40.3899993896484","41.439998626709","42.3199996948242","42.8300018310547","43.3300018310547","44.25","45.2700004577637","45.5999984741211","46.8258819580078","47.2400016784668","47.8600006103516","48.6500015258789","49.8653259277344","50.4199981689453","52.1955718994141","53.2599983215332","54.9879417419434","55.3492813110352","55.249439239502","",
"Estonia","EST","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.7799987792969","","","","","","","","","","","71.4599990844727","","","","","","84.9199981689453","85.6999969482422","85.3199996948242","85.6800003051758","86.4599990844727","86.5500030517578","87.25","88.4400024414062","85.9499969482422","86.5599975585938","86.8899993896484","86.9599990844727","87.629997253418","88.4075698852539","85.7600021362305","85.8408355712891","86.4714736938477","","",
"Ethiopia","ETH","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.01999998092651","","","","8.84000015258789","","7.83306312561035","","","6.92962980270386","","","4.52476978302002","","11.810772895813","","","",
"European Union","EUU","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.4000015258789","","66.1999969482422","67.129997253418","67.9700012207031","68.7900009155273","69.629997253418","70.4499969482422","71.1999969482422","71.9499969482422","72.8099975585938","73.5699996948242","74.0199966430664","77.6111145019531","75.5199966430664","80.3374557495117","77.4499969482422","82.5449523925781","80.7345123291016","81.3429718017578","","",
"Fiji","FJI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","7.25","","","","","","","","","","4.46000003814697","","","","","","","","","","25.5799999237061","","","","","","","","","","","39.3300018310547","","","","44.1805877685547","","","71.3531494140625","","52.5661277770996","44.560001373291","","","","25.9282608032227","","","",
"France","FRA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.7000007629395","56.5900001525879","","59.4199981689453","60.3499984741211","60.4199981689453","61.9000015258789","62.7700004577637","63.75","66.3399963378906","68.5299987792969","69.4400024414062","69.6699981689453","70.0800018310547","71.1531143188477","72.1900024414062","73.3635330200195","76.7396774291992","74.4087524414062","78.039665222168","",
"Faroe Islands","FRO","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.2291297912598","","","","","","","","","","",
"Gabon","GAB","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6699981689453","86.4300003051758","86.0800018310547","87.7399978637695","74","74.7099990844727","77.3530197143555","77.3118133544922","77.1100006103516","78.4058227539062","79.182991027832","79.9100036621094","80.4599990844727","78.3403701782227","79.4127426147461","",
"Georgia","GEO","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6600036621094","","","","","","","","52.0230674743652","91.0821990966797","90.9300003051758","92.2198257446289","92.0699996948242","93.5190582275391","93.4499969482422","92.5","92.3965454101562","92.1699981689453","92.4814300537109","92.4135360717773","92.8600006103516","93.1997680664062","",
"Ghana","GHA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","3.70000004768372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5599994659424","","","18.8478546142578","","22.0841484069824","","15.598560333252","","","","","22.9420700073242","","",
"Gibraltar","GIB","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.73999977111816","","11.0605897903442","","7.3899998664856","32.5042686462402","","","","","",
"Gambia, The","GMB","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","1.13999998569489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7399997711182","","","17.5778007507324","","20.2596893310547","","","29.0040817260742","",
"Guinea-Bissau","GNB","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3634471893311","13.7964515686035","","","15.9884071350098","","",
"Equatorial Guinea","GNQ","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","21.2000007629395","","","","","","","","","","30.7000007629395","","","","","","","","","","","","","","48.9799995422363","52.9000015258789","52.1699981689453","52.6699981689453","","53.6599998474121","54.703052520752","55.6021575927734","56.8320388793945","56.2700004577637","57.9300003051758","54.6399993896484","59.9743156433105","60.8411026000977","63.7433700561523","65.2699966430664","67.1153335571289","68.630744934082","","",
"Grenada","GRD","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.5216789245605","47.675594329834","49.797176361084","","","","",
"Greenland","GRL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","6.19999980926514","","","","","","","","","","","","","","","","","","","12.6999998092651","","13.2799997329712","","","","17.2299995422363","","","","12.7658700942993","9.37006950378418","17.6499996185303","19.3500003814697","18.3899993896484","15.106499671936","15.9259262084961","15.6912422180176","15.0303831100464","24.0200004577637","","16.7707805633545","18.0763397216797","17.5638198852539","",
"Guam","GUM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8295001983643","35.2261009216309","","","","","",
"High income","HIC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","16.3600006103516","","","","","19.2999992370605","","","","","24.4799995422363","","","","","","","","","","36.1599998474121","","","","","43.0800018310547","","","","","","","","","","54.1100006103516","","55.2900009155273","55.9700012207031","57.060001373291","59.1800003051758","59.9901275634766","60.6295547485352","61.2200012207031","62.1599998474121","62.7083206176758","63.2700004577637","63.8737564086914","63.9599990844727","64.8349990844727","64.8975296020508","65.0500030517578","65.759407043457","",
"Honduras","HND","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","4.8600001335144","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8299999237061","","","15.9099998474121","16.3299999237061","","16.1100006103516","","17.7099990844727","19.0499992370605","20","19.2099990844727","20.4699993133545","23.9899997711182","23.4699993133545","25.0300006866455","23.0415592193604","23.4899997711182","26.1100006103516","","14.5054473876953","15.7777786254883","19.1963958740234","",
"Heavily indebted poor countries (HIPC)","HPC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.5999984741211","","","","","","","","","67.7930297851562","70.7099990844727","70.5591278076172","71.7854919433594","72.85595703125","73.8226699829102","73.7205963134766","74.7002487182617","75.858024597168","76.6451187133789","77.9384307861328","79.1094818115234","79.9907760620117","","",
"Haiti","HTI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","2.25999999046326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.84999990463257","","","","","","","","","11.7493448257446","","","","","11.8015699386597","","","","","","","",
"Hungary","HUN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","15.8900003433228","","","","","","","","","","30.5699996948242","","","","","","","","","","40.8600006103516","","","","","","","","","","","55.0699996948242","","","","63.5499992370605","","","","74.5400009155273","75.6900024414062","76.6600036621094","77.629997253418","78.4899978637695","74.120002746582","75.0999984741211","76.0599975585938","76.9970626831055","78.1045227050781","78.5931243896484","80.0100021362305","81.4102630615234","82.6402359008789","","",
"IBRD only","IBD","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","5.76000022888184","","","","","","","","","","","","","","","","","","","","","","","","","","26.4099998474121","26.0100002288818","26.2000007629395","27.8400001525879","28.0485248565674","28.9300003051758","29.5142822265625","30.417781829834","31.0900001525879","32.2599983215332","33.7299995422363","33.7715682983398","34.5999984741211","36.9919815063477","38.0999984741211","39.5576667785645","39.5653038024902","39.104621887207","",
"IDA only","IDX","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6792793273926","26.8899993896484","15.9878091812134","","","","","","32.3400001525879","","31.7099990844727","21.3810195922852","31.6100006103516","33.7000007629395","",
"Not classified","INX","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.6699981689453","","","","","","","","","","","","","","","66.2200012207031","66.4599990844727","","","66.5899963378906","66.370002746582","67.6214752197266","69.2389221191406","72.7109985351562","73.0481796264648","73.1577072143555","70.7799987792969","74.7869262695312","75.3639297485352","76.9801483154297","79.0847473144531","79.5170516967773","","",
"Iran, Islamic Rep.","IRN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3499984741211","","39.1300010681152","","42.4900016784668","30.5425872802734","44.2400016784668","46.310001373291","46.9500007629395","31.8921508789062","48.3899993896484","0","43.0579643249512","43.5357780456543","43.7099952697754","44.3390579223633","44.9549942016602","","",
"Iraq","IRQ","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4700889587402","29.7199993133545","","","","","23.3806190490723","","","22.9285926818848","","","",
"Iceland","ISL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7400016784668","","","","","64.0829696655273","68.1467666625977","69.1363372802734","70.1168212890625","71.0925369262695","72.3031921386719","76.0001678466797","74.9507904052734","75.5587921142578","73.870002746582","74.1399993896484","79.7339630126953","79.1531066894531","","",
"Israel","ISR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.75","","","76.7600021362305","","77.3399963378906","77.5899963378906","78.5400009155273","80.2900009155273","80.6600036621094","81.2300033569336","81.4400024414062","83.4110565185547","83.5604248046875","83.494758605957","84.1609878540039","85.1861190795898","85.1933364868164","85.3229904174805","","",
"Italy","ITA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","15.3000001907349","","","","","","","","","","","","","","","","","","","","35.439998626709","","","","40.5","41.4099998474121","43.0900001525879","44","44.7299995422363","45.5","46.1599998474121","47.2799987792969","48.1467742919922","48.6399993896484","49.1500015258789","50.1106872558594","51.0024604797363","51.9755325317383","52.5768356323242","52.4599990844727","52.4379005432129","52.7956314086914","","",
"Jamaica","JAM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.532901763916","54.7658386230469","55.7065467834473","55.3835525512695","56.6007347106934","","58.918773651123","59.9722938537598","61.147045135498","62.6419677734375","62.8056716918945","63.8942756652832","56.3655204772949","","",
"Jordan","JOR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0499992370605","","41.3499984741211","","","","","","","48.2837409973145","43.7299995422363","","50.2400016784668","","","42.560001373291","",
"Japan","JPN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","38.5800018310547","","","","","","","","","","54.0099983215332","","","","","","","","","","65.6399993896484","","","","","","","","","","","","","","","","","","","","80.3399963378906","","","","","","","","","","85.1800003051758","","","","",
"Kazakhstan","KAZ","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.5199966430664","","","","","","","","96.3099975585938","","85.2300033569336","","","","","","71.0624771118164","","","97.4000015258789","94.3147125244141","","","","","",
"Kenya","KEN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0599994659424","22.0300006866455","","","","","","38.9192810058594","","","33.3883895874023","29.3751792907715","43.907657623291","37.576099395752","","",
"Kyrgyz Republic","KGZ","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.9700012207031","","","","","","","","","","88.370002746582","","","","","91.6178283691406","91.8032150268555","92.2046432495117","91.5201721191406","65.3156509399414","","","","","","",
"Cambodia","KHM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.42000007629395","","6.26000022888184","9.19354438781738","9.74446296691895","10.9754877090454","11.1765832901001","10.0699996948242","9.30000019073486","14.4873914718628","12.186408996582","","9.41808986663818","9.60517978668213","11.5267601013184","","","",
"Kiribati","KIR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8729591369629","","","8.21125984191895","74.0177001953125","45.8746681213379","","","","",
"St. Kitts and Nevis","KNA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","15.6599998474121","","","","","","","","","","27.6200008392334","","","","","56.9599990844727","","","","","48.4000015258789","","","","","56.4599990844727","","","","","63.7099990844727","","","","","69.25","","","","66.0400009155273","72.7200012207031","73.3761596679688","74.06982421875","74.8261566162109","75.9209594726562","76.4499969482422","77.3171768188477","77.6303787231445","77.9471054077148","78.4517593383789","78.8234252929688","79.337776184082","79.7711639404297","80.8621978759766","",
"Kuwait","KWT","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","16.7999992370605","","","","","24.9200000762939","","","","","31.7199993133545","","","31.5","","","","","","","","","","","","","","","","","25.3600006103516","25.5599994659424","25.6200008392334","26.5300006866455","","","","32.7000007629395","28.3400001525879","","29.8999996185303","","30.6000003814697","31.2000007629395","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9590835571289","","","","","","","14.6407804489136","","","","","23.9882164001465","","",
"Lebanon","LBN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9300003051758","","","","","","","","","","","52.7000007629395","42.4420890808105","","","","","",
"Liberia","LBR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","5.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7452239990234","","","","28.9471664428711","","21.631290435791","25.7939987182617","","26.1559391021729","","","","","",
"Libya","LBY","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","11.1999998092651","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2999992370605","","","40.4300003051758","","","","34.1257629394531","19.7227249145508","41.25","17.8580913543701","19.7469120025635","20.3927917480469","","",
"Latin America & Caribbean","LCN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.4899978637695","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","11.6499996185303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0999984741211","","","","","","","","74.0299987792969","29.4026355743408","30.7995986938477","","31.5715980529785","31.8137474060059","33.3990898132324","61.6800003051758","62.5","63.0299987792969","62.2999992370605","64.8300018310547","63.6800003051758","64.0699996948242","","",
"Lower middle income","LMC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8100004196167","","","","","","","","","","20.4669094085693","6.47281312942505","","","","","",
"Late-demographic dividend","LTE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.1800003051758","75.8600006103516","76.5400009155273","78.3499984741211","79.4300003051758","80.5500030517578","81.6699981689453","81.5500030517578","82.3099975585938","83.3300018310547","84.3099975585938","86.2200012207031","87.3099975585938","88.5540771484375","89.6794509887695","89.870002746582","91.1113204956055","91.9948425292969","","",
